IPO_Ticker,IPO_Name,Typo_Ticker,Typo_Name,Distance,Keyboard_Proximate,IPO_Date,Date,Data_Source,Typo_Open,Typo_High,Typo_Close,Typo_Volume,Avg_Volume_5d,Volume_Spike_Ratio,Gap_Up_Pct,Intraday_High_Pct,Reversion_From_High_Pct,Day_Return
CEP,"CANTOR EQUITY PARTNERS, INC.",FEP,First Trust Europe AlphaDEX Fund,1,True,8/13/2024,34.82094054612926,35.181780340539504,35.16278839111328,17400,13940.0,1.248206599713056,0.0008188729163185296,0.010362723945730921,-0.0005398234325378514,0.010644218514681877,2024-08-13,yfinance
CEP,"CANTOR EQUITY PARTNERS, INC.",CDP,COPT Defense Properties Common Shares of Beneficial Interest,1,True,8/13/2024,27.281217108248647,27.452080971998097,27.423603057861328,447600,656540.0,0.6817558716909861,0.007713812957616188,0.006263058685082923,-0.001037368138532626,0.01297326628869218,2024-08-13,yfinance
FDSB,"FIFTH DISTRICT BANCORP, INC.",TDSB,ETC Cabana Target Beta ETF,1,True,8/01/2024,21.534378292489674,21.56326939463896,21.5401554107666,10100,7000.0,1.4428571428571428,-0.0009827941195180423,0.0013416269444548568,-0.0010719146271068961,-0.0007147835700298098,2024-08-01,yfinance
BKV,BKV CORP,BIV,Vanguard Intermediate-Term Bond ETF,1,True,9/26/2024,74.28009991143666,74.31802297537777,74.19477844238281,885700,1090280.0,0.8123601276736251,0.0003827717463989572,0.0005105413695770862,-0.0016583397682119702,-0.0007663129721640769,2024-09-26,yfinance
BKV,BKV CORP,BLV,Vanguard Long-Term Bond ETF,1,True,9/26/2024,70.64185441361947,70.71707990005447,70.5854263305664,450400,564700.0,0.7975916415795998,0.0020004083790692477,0.0010648854996719761,-0.001861694086833529,0.001200019392503845,2024-09-26,yfinance
IBG,INNOVATION BEVERAGE GROUP LTD,IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),1,True,9/26/2024,109.01772425276225,110.03994347039344,109.75761413574219,217700,179340.0,1.213895394223263,0.010832319312654536,0.009376633245995214,-0.0025656986522099856,0.017692713909725103,2024-09-26,yfinance
IBG,INNOVATION BEVERAGE GROUP LTD,ING,"ING Group, N.V. Common Stock",1,True,9/26/2024,17.52019883808146,17.66256377252095,17.634090423583984,1704600,1750420.0,0.9738234252350865,0.024417266265989404,0.008125760201422538,-0.001612073383212048,0.031076580338247523,2024-09-26,yfinance
GRDN,"GUARDIAN PHARMACY SERVICES, INC.",VRDN,"Viridian Therapeutics, Inc.  - Common Stock",1,True,9/26/2024,21.81999969482422,23.360000610351562,23.059999465942383,1327400,1684480.0,0.7880176671732523,0.019626172139286722,0.07057749482428441,-0.012842514407993619,0.07757008771040885,2024-09-26,yfinance
PC,PREMIUM CATERING (HOLDINGS) LTD,LC,LendingClub Corporation Common Stock,1,True,9/25/2024,10.930000305175781,10.930000305175781,10.579999923706055,1459700,1355080.0,1.0772057738288514,0.0036730909634501044,0.0,-0.0320219919210787,-0.02846652064678558,2024-09-25,yfinance
PC,PREMIUM CATERING (HOLDINGS) LTD,OC,Owens Corning Inc Common Stock New,1,True,9/25/2024,170.6940536248106,170.6940536248106,166.53817749023438,527900,947940.0,0.5568917863999832,0.0008026294612605802,0.0,-0.02434692976306569,-0.023563841864924186,2024-09-25,yfinance
PC,PREMIUM CATERING (HOLDINGS) LTD,PD,"PagerDuty, Inc. Common Stock",1,True,9/25/2024,17.84000015258789,18.239999771118164,17.780000686645508,709200,1115940.0,0.6355180386042261,-0.006128167447138818,0.02242150308907083,-0.025219248368688822,-0.009470755936954426,2024-09-25,yfinance
PC,PREMIUM CATERING (HOLDINGS) LTD,PX,"P10, Inc. Class A Common Stock",1,True,9/25/2024,10.767491613661244,10.777334153400728,10.718280792236328,509400,615660.0,0.8274047363804697,0.0036696916636281937,0.0009140977390682535,-0.005479403377853532,-0.0009173943298629989,2024-09-25,yfinance
GLE,GLOBAL ENGINE GROUP HOLDING LTD,BLE,BlackRock Municipal Income Trust II,1,True,9/20/2024,10.479455171160454,10.488704681396484,10.488704681396484,20100,81700.0,0.2460220318237454,-0.0008818543868849245,0.000882632740439089,0.0,0.0,2024-09-20,yfinance
GLE,GLOBAL ENGINE GROUP HOLDING LTD,GLW,Corning Incorporated Common Stock,1,True,9/20/2024,42.98093357280399,43.42966687913691,43.41015625,10034500,4566820.0,2.19726198974341,-0.008327646841764094,0.010440287565481198,-0.0004492465758765171,0.0015755410823151345,2024-09-20,yfinance
IBO,IMPACT BIOMEDICAL INC.,INO,"Inovio Pharmaceuticals, Inc. - Common Stock",1,True,9/16/2024,6.820000171661377,7.0,6.820000171661377,249300,178600.0,1.3958566629339306,0.0014684624032102835,0.026392936042225118,-0.025714261191231862,0.0014684624032102835,2024-09-16,yfinance
IBO,IMPACT BIOMEDICAL INC.,IBP,"Installed Building Products, Inc. Common Stock",1,True,9/16/2024,220.39054509497439,226.5820049485315,221.98992919921875,247200,242860.0,1.017870377995553,0.006046845810705084,0.028093128273216042,-0.020266727493897203,0.013347773047041026,2024-09-16,yfinance
KAPA,"KAIROS PHARMA, LTD.",KALA,"KALA BIO, Inc. - Common Stock",1,True,9/16/2024,5.929999828338623,6.0920000076293945,5.760000228881836,12900,7960.0,1.620603015075377,0.003384091614701366,0.027318749406466378,-0.054497665517362834,-0.025380646768706057,2024-09-16,yfinance
ZBIO,"ZENAS BIOPHARMA, INC.",XBIO,"Xenetic Biosciences, Inc. - Common Stock",1,True,9/13/2024,3.9649999141693115,4.130000114440918,3.990999937057495,2200,5660.0,0.38869257950530034,0.031209332813049637,0.04161417499202515,-0.03365621635151926,0.03797136732403019,2024-09-13,yfinance
ZBIO,"ZENAS BIOPHARMA, INC.",SBIO,ALPS Medical Breakthroughs ETF,1,True,9/13/2024,35.853428887121005,36.70340347290039,36.70340347290039,11400,3460.0,3.2947976878612715,0.008585942706855112,0.023706926008538805,0.0,0.03249641502385888,2024-09-13,yfinance
MBX,"MBX BIOSCIENCES, INC.",MGX,"Metagenomi, Inc. - Common Stock",1,True,9/13/2024,2.690000057220459,2.9000000953674316,2.700000047683716,115200,107120.0,1.075429424943988,0.0,0.07806692701856775,-0.06896553141608629,0.0037174684946251237,2024-09-13,yfinance
MBX,"MBX BIOSCIENCES, INC.",MBC,"MasterBrand, Inc. Common Stock",1,True,9/13/2024,16.270000457763672,16.610000610351562,16.59000015258789,507600,738160.0,0.6876557927820527,0.02006273682289646,0.02089736588947976,-0.0012041214346017145,0.04012541385429901,2024-09-13,yfinance
TDTH,TRIDENT DIGITAL TECH HOLDINGS LTD,TETH,21Shares Ethereum ETF,1,True,9/10/2024,11.729999542236328,11.930000305175781,11.899999618530273,58000,119300.0,0.4861693210393965,-0.0017021666181848405,0.017050364087339336,-0.0025147263938033715,0.012765924981299867,2024-09-10,yfinance
PLRZ,POLYRIZON LTD.,PLRX,"Pliant Therapeutics, Inc. - Common Stock",1,True,10/29/2024,14.829999923706055,15.1899995803833,14.720000267028809,321600,359520.0,0.8945260347129506,-0.00201882460728801,0.024275094978374163,-0.030941364472548086,-0.009421224285528813,2024-10-29,yfinance
GELS,GELTEQ LTD,GEOS,Geospace Technologies Corporation - Common Stock,1,True,10/29/2024,11.40999984741211,11.550000190734863,11.369999885559082,21100,22840.0,0.9238178633975481,-0.003493446508240121,0.012269968904031777,-0.015584441749202154,-0.006986893016480242,2024-10-29,yfinance
INGM,INGRAM MICRO HOLDING CORP,INGN,"Inogen, Inc - Common Stock",1,True,10/24/2024,9.1899995803833,9.520000457763672,9.260000228881836,99500,113840.0,0.874033731553057,0.0,0.03590869341112715,-0.027310947098726526,0.007617045886264941,2024-10-24,yfinance
SAG,INNEOVA HOLDINGS LTD,SAH,"Sonic Automotive, Inc. Common Stock",1,True,10/23/2024,53.156502409396616,55.04625029745943,54.0331916809082,251900,129560.0,1.9442729237418956,0.005527917459745891,0.03555064389881225,-0.01840377157529989,0.022111693620430924,2024-10-23,yfinance
SAG,INNEOVA HOLDINGS LTD,SSG,ProShares UltraShort Semiconductors,1,True,10/23/2024,102.05145615625432,107.48171998325068,105.98371124267578,10730,6708.0,1.599582587954681,0.022514077731238962,0.05321103717209005,-0.01393733502597785,0.06191367411661399,2024-10-23,yfinance
FBLA,"FB BANCORP, INC. /MD/",TBLA,Taboola.com Ltd. - Ordinary Shares,1,True,10/23/2024,3.700000047683716,3.734999895095825,3.6600000858306885,475400,680280.0,0.6988298935732346,-0.0026954151914918884,0.009459418097580857,-0.02008027078223319,-0.013477075957459443,2024-10-23,yfinance
FGL,FOUNDER GROUP LTD,FBL,GraniteShares 2x Long META Daily ETF,1,True,10/23/2024,32.65141677738939,33.18058229703356,30.848337173461914,1276100,432200.0,2.9525682554372974,-0.005966611538836332,0.01620651021828265,-0.07028945733059529,-0.060859216676828386,2024-10-23,yfinance
FGL,FOUNDER GROUP LTD,TGL,Treasure Global Inc. - Common Stock,1,True,10/23/2024,694.0,710.0,677.0,656,192.6,3.406022845275182,-0.03611111111111111,0.023054755043227664,-0.04647887323943662,-0.059722222222222225,2024-10-23,yfinance
ORIS,ORIENTAL RISE HOLDINGS LTD,OTIS,Otis Worldwide Corporation Common Stock ,1,True,10/17/2024,103.3076462495906,104.05136162389763,102.95536041259766,1657100,2300800.0,0.7202277468706537,0.004185221947022089,0.007199035127663428,-0.010533271205633675,0.0007608845987983808,2024-10-17,yfinance
SFHG,SAMFINE CREATION HOLDINGS GROUP LTD,SCHG,Schwab U.S. Large-Cap Growth ETF,1,True,10/15/2024,26.505982395030305,26.525882237129494,26.227392196655273,4615000,3737680.0,1.2347231437683268,-0.0003751624282081992,0.0007507679512727756,-0.01125278465032203,-0.010881684225791081,2024-10-15,yfinance
STFS,STAR FASHION CULTURE HOLDINGS LTD,STRS,Stratus Properties Inc. - Common Stock,1,True,10/11/2024,24.0,24.700000762939453,24.56999969482422,11200,9920.0,1.1290322580645162,-0.0029081718201795746,0.029166698455810547,-0.005263200975697599,0.020772746420412925,2024-10-11,yfinance
UPB,"UPSTREAM BIO, INC.",IPB,"Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificates Series 2003-1",1,True,10/11/2024,24.24190902709961,24.24190902709961,24.24190902709961,300,160.0,1.875,0.003029193871722352,0.0,0.0,0.003029193871722352,2024-10-11,yfinance
SKYQ,SKY QUARRY INC.,SKYW,"SkyWest, Inc. - Common Stock",1,True,10/10/2024,86.23999786376953,88.7300033569336,88.68000030517578,308900,268400.0,1.1508941877794336,-0.012707505778382113,0.02887297721293363,-0.0005635416416774555,0.015226123117205581,2024-10-10,yfinance
SKK,SKK HOLDINGS LTD,SKM,"SK Telecom Co., Ltd. Common Stock",1,True,10/08/2024,21.968465780415066,21.98778765272801,21.80423355102539,278700,177060.0,1.5740426973907151,-0.01813472694870266,0.0008795276149948007,-0.008348002291164811,-0.025474972023862855,2024-10-08,yfinance
FLX,BINGEX LTD,FLD,"Fold Holdings, Inc. - Class A Common Stock",1,True,10/04/2024,10.829999923706055,10.84000015258789,10.84000015258789,10400,7640.0,1.361256544502618,-0.0009225303266668801,0.0009233821747261687,0.0,0.0,2024-10-04,yfinance
FLX,BINGEX LTD,FOX,Fox Corporation - Class B Common Stock,1,True,10/04/2024,38.238276508312154,38.47584069217127,38.14918899536133,428700,693960.0,0.6177589486425731,0.0036371828965435287,0.006212732517049308,-0.008489787121828993,0.001298909608787209,2024-10-04,yfinance
FLX,BINGEX LTD,CLX,Clorox Company (The) Common Stock,1,True,10/04/2024,153.50766022908297,154.9710031123429,154.5310516357422,798300,1033740.0,0.772244471530559,-0.005391300402757769,0.00953270267474705,-0.0028389277204445293,0.001239469648960287,2024-10-04,yfinance
FLX,BINGEX LTD,DLX,Deluxe Corporation Common Stock,1,True,10/04/2024,17.55631449497615,17.833666496217916,17.815176010131836,196000,199340.0,0.983244707534865,0.017684895044923474,0.01579784876382411,-0.00103683031697386,0.03269029119214843,2024-10-04,yfinance
FLX,BINGEX LTD,FLS,Flowserve Corporation Common Stock,1,True,10/04/2024,52.00840064010319,52.194879681166626,51.71395492553711,1029700,1467020.0,0.7018990879469946,0.015134074783680514,0.00358555615570388,-0.009214021731006066,0.009386890206741659,2024-10-04,yfinance
FLX,BINGEX LTD,FPX,First Trust US Equity Opportunities ETF,1,True,10/04/2024,109.62425326377958,110.65787506103516,110.65787506103516,7500,11160.0,0.6720430107526881,0.00914921085164885,0.009428769332352581,0.0,0.018664245982694685,2024-10-04,yfinance
FLX,BINGEX LTD,RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",1,True,10/04/2024,1.9292817965471691,1.9392265382983878,1.7502762079238892,23423200,17773720.0,1.3178558005864838,0.026455065621434518,0.005154634107374413,-0.09743592439710358,-0.06878306576287312,2024-10-04,yfinance
CBNA,CHAIN BRIDGE BANCORP INC,CVNA,Carvana Co. Class A Common Stock,1,True,10/04/2024,179.8000030517578,182.83999633789062,180.1699981689453,2272400,2302440.0,0.9869529716300968,0.01788951354748793,0.016907637566934357,-0.014602921802793751,0.019984141709093226,2024-10-04,yfinance
WCT,WELLCHANGE HOLDINGS CO LTD,ACT,"Enact Holdings, Inc. - Common Stock",1,True,10/02/2024,35.086219616675855,35.29043451754004,35.037593841552734,300700,334080.0,0.9000838122605364,-0.006334410419539679,0.005820373442772599,-0.0071645668137534846,-0.0077115254246443625,2024-10-02,yfinance
FVR,"FRONTVIEW REIT, INC.",CVR,Chicago Rivet & Machine Co. Common Stock,1,True,10/02/2024,18.277453475528294,18.277453475528294,17.78346824645996,2700,2300.0,1.173913043478261,0.01425432727941998,0.0,-0.02702702702702705,-0.01315795183624004,2024-10-02,yfinance
FVR,"FRONTVIEW REIT, INC.",VVR,Invesco Senior Income Trust Common Stock (DE),1,True,10/02/2024,3.4587145626859965,3.467254386486326,3.450174331665039,566500,1560600.0,0.36300140971421246,2.2412240105646462e-08,0.0024690744626517133,-0.004926103745908235,-0.0024691698433159394,2024-10-02,yfinance
GRO,BRAZIL POTASH CORP.,GRI,"GRI Bio, Inc. - Common Stock",1,True,11/27/2024,12.17199993133545,13.09000015258789,12.920000076293945,10306,15156.4,0.6799767754875828,-0.023192400361663045,0.07541901301602481,-0.012987018664039994,0.03683489426927549,2024-11-27,yfinance
GRO,BRAZIL POTASH CORP.,BRO,"Brown & Brown, Inc. Common Stock",1,True,11/27/2024,113.0097547815141,113.417126103694,112.47322082519531,777600,1266180.0,0.6141306923186277,0.002821292168167087,0.0036047447670998324,-0.008322422820304091,-0.0019397806826495243,2024-11-27,yfinance
GRO,BRAZIL POTASH CORP.,FRO,Frontline Plc Ordinary Shares,1,True,11/27/2024,15.96598937813929,16.319304552284343,16.023284912109375,5913100,2132780.0,2.7724847382289783,-0.07470948749455,0.02212923770504414,-0.01813923131507048,-0.0713889908603707,2024-11-27,yfinance
GRO,BRAZIL POTASH CORP.,GDO,Western Asset Global Corporate Opportunity Fund Inc. Common Stock,1,True,11/27/2024,10.059641172372334,10.120661260278307,10.077075958251953,54100,56280.0,0.9612651030561479,0.0026062750619760774,0.006065831460624858,-0.004306566626967199,0.004343934032882047,2024-11-27,yfinance
GRO,BRAZIL POTASH CORP.,GEO,Geo Group Inc (The) REIT,1,True,11/27/2024,28.15999984741211,29.149999618530273,28.690000534057617,2501300,3120400.0,0.8015959492372773,0.011857704800960323,0.03515624206259165,-0.01578041476817862,0.03090192643583156,2024-11-27,yfinance
GRO,BRAZIL POTASH CORP.,GTO,Invesco Total Return Bond ETF,1,True,11/27/2024,44.823040887069574,44.84679341800346,44.76603698730469,105700,182760.0,0.5783541256292405,0.0023371104201787072,0.0005299178829416632,-0.0018007180568310349,0.0010623837831133355,2024-11-27,yfinance
MSW,MING SHING GROUP HOLDINGS LTD,MSS,Maison Solutions Inc. - Class A Common Stock,1,True,11/22/2024,0.949999988079071,0.9800000190734863,0.9300000071525574,14200,13960.0,1.0171919770773639,-0.03061227592911475,0.031578980390385335,-0.05102041933448131,-0.05102041933448131,2024-11-22,yfinance
MSW,MING SHING GROUP HOLDINGS LTD,MSA,MSA Safety Incorporated Common Stock,1,True,11/22/2024,170.38271664292444,172.90982743787345,172.7321319580078,253200,177240.0,1.4285714285714286,0.0047735073845105724,0.014831966790652499,-0.001027677156924348,0.0186283766632206,2024-11-22,yfinance
DMN,DAMON INC.,DNN,Denison Mines Corp Ordinary Shares (Canada),1,True,11/18/2024,2.180000066757202,2.3299999237060547,2.2699999809265137,34960400,27860380.0,1.2548428987687892,0.04306227573394995,0.0688072717226934,-0.025751049246433545,0.08612443739202005,2024-11-18,yfinance
DMN,DAMON INC.,EMN,Eastman Chemical Company Common Stock,1,True,11/18/2024,97.26812002602183,98.67080099663188,98.5760269165039,1180600,996120.0,1.185198570453359,0.010038331642352684,0.014420767772984556,-0.0009605078622115522,0.023619719801727387,2024-11-18,yfinance
DMN,DAMON INC.,FMN,Federated Hermes Premier Municipal Income Fund,1,True,11/18/2024,10.587117998040782,10.624996737262201,10.568178176879883,26600,34700.0,0.7665706051873199,-0.002676188809548281,0.003577814021571214,-0.005347630854610396,-0.004460350904175808,2024-11-18,yfinance
DMN,DAMON INC.,SMN,ProShares UltraShort Materials,1,True,11/18/2024,13.472078951668017,13.472078951668017,13.434314727783203,500,3120.0,0.16025641025641027,-0.012456640342830104,0.0,-0.0028031474592967874,-0.015224870002398515,2024-11-18,yfinance
ADUR,ADURO CLEAN TECHNOLOGIES INC.,ASUR,Asure Software Inc - Common Stock,1,True,11/07/2024,9.649999618530273,9.65999984741211,9.15999984741211,94300,215600.0,0.43738404452690166,0.0,0.001036293189342012,-0.051759835186120505,-0.05077718036146334,2024-11-07,yfinance
PHH,"PARK HA BIOLOGICAL TECHNOLOGY CO., LTD.",PBH,Prestige Consumer Healthcare Inc. Common Stock,1,True,12/27/2024,78.63999938964844,79.70999908447266,78.44999694824219,179300,230700.0,0.777199826614651,-0.007446723997059174,0.013606303447721863,-0.01580732844941049,-0.009844836244389053,2024-12-27,yfinance
HIT,"HEALTH IN TECH, INC.",HUT,Hut 8 Corp. - Common Stock,1,True,12/23/2024,23.790000915527344,23.809999465942383,21.649999618530273,5707600,8862000.0,0.6440532611148725,0.0046452959853855854,0.0008406284003959973,-0.09071818126253024,-0.08572637924340765,2024-12-23,yfinance
HIT,"HEALTH IN TECH, INC.",BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,1,True,12/23/2024,12.950458199600696,12.959470555004458,12.914409637451172,160400,180200.0,0.8901220865704772,0.003491697310373702,0.0006959101573749455,-0.00347706469658865,0.000698403647749468,2024-12-23,yfinance
HIT,"HEALTH IN TECH, INC.",HIG,"The Hartford Insurance Group, Inc. Common Stock",1,True,12/23/2024,107.0227976044817,108.07502914770815,107.89801788330078,1095600,2580080.0,0.4246379957210629,-0.005846405737342881,0.009831844866503391,-0.001637855347375799,0.0022836694002474523,2024-12-23,yfinance
TDACU,TRANSLATIONAL DEVELOPMENT ACQUISITION CORP.,RDACU,Rising Dragon Acquisition Corp. - Unit,1,True,12/23/2024,10.130000114440918,10.130000114440918,10.130000114440918,0,10360.0,0.0,0.0,0.0,0.0,0.0,2024-12-23,yfinance
LSE,"LEISHEN ENERGY HOLDING CO., LTD.",LEE,"Lee Enterprises, Incorporated - Common Stock",1,True,12/19/2024,14.859999656677246,15.989999771118164,14.989999771118164,35400,46940.0,0.7541542394546229,-0.008010673513089275,0.07604307809880465,-0.06253908782451915,0.0006675720418842568,2024-12-19,yfinance
YSXT,"YSX TECH CO., LTD",YEXT,"Yext, Inc. Common Stock",1,True,12/18/2024,6.489999771118164,6.590000152587891,6.429999828338623,1377200,1663420.0,0.8279328131199577,0.0,0.015408379814549279,-0.024279259566699025,-0.009244983805169473,2024-12-18,yfinance
NTCL,NETCLASS TECHNOLOGY INC,BTCL,T-Rex 2X Long Bitcoin Daily Target ETF,1,True,12/13/2024,56.64571025496525,58.389382406114336,58.0406494140625,100400,142440.0,0.7048581859028363,0.008558466082632629,0.030782068815109326,-0.0059725411998075555,0.03339490457453765,2024-12-13,yfinance
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP.,AVT,"Avnet, Inc. - Common Stock",1,True,12/13/2024,52.88416606980034,53.1177378141034,52.708988189697266,962200,607620.0,1.583555511668477,-0.0009193678101349893,0.004416666871418154,-0.007695162505538897,-0.004228805023686901,2024-12-13,yfinance
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP.,ABR,Arbor Realty Trust Common Stock,1,True,12/13/2024,12.6036849580083,12.78057861328125,12.78057861328125,1700200,1649860.0,1.0305116797788902,-0.0014015250683623256,0.014035074334395612,0.0,0.0126138787575173,2024-12-13,yfinance
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP.,ACR,ACRES Commercial Realty Corp. Common Stock,1,True,12/13/2024,17.1299991607666,17.530000686645508,17.1299991607666,15700,11900.0,1.319327731092437,-0.0005834439462043094,0.023350936688604332,-0.022818112390812998,-0.0005834439462043094,2024-12-13,yfinance
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP.,AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),1,True,12/13/2024,5.199999809265137,5.28000020980835,5.260000228881836,211100,223680.0,0.9437589413447782,-0.013282765069207891,0.0153846929764635,-0.003787875024959444,-0.0018974861633528294,2024-12-13,yfinance
INR,"INFINITY NATURAL RESOURCES, INC.",IJR,iShares Core S&P Small-Cap ETF,1,True,1/31/2025,117.818543569181,118.31105482646707,116.66606903076172,3536900,3795980.0,0.9317488500993156,0.0014234149194243709,0.004180252465919122,-0.01390390608990967,-0.008372284067415086,2025-01-31,yfinance
MTSR,"METSERA, INC.",MTDR,Matador Resources Company Common Stock,1,True,1/31/2025,57.79027670220565,57.79027670220565,56.314449310302734,901500,970460.0,0.9289409146178101,-0.00033605300516352646,0.0,-0.025537641903116044,-0.02586511290697324,2025-01-31,yfinance
CSAI,"CLOUDASTRUCTURE, INC.",CXAI,CXApp Inc. - Class A Common Stock,1,True,1/30/2025,1.5199999809265137,1.600000023841858,1.5299999713897705,874600,1069880.0,0.8174748569933077,-0.00653594160147165,0.052631607841587165,-0.04375003213062834,0.0,2025-01-30,yfinance
SFD,SMITHFIELD FOODS INC,SCD,LMP Capital and Income Fund Inc. Common Stock,1,True,1/28/2025,16.04571951474566,16.128382208590512,15.953873634338379,40900,27860.0,1.4680545585068199,-0.0022845315813032614,0.00515169754580887,-0.01081996768151887,-0.007995466233293535,2025-01-28,yfinance
SFD,SMITHFIELD FOODS INC,SDD,ProShares UltraShort SmallCap600,1,True,1/28/2025,13.757982466220612,13.815346717834473,13.815346717834473,200,980.0,0.20408163265306123,-0.006901283010110392,0.0041695249833835855,0.0,-0.0027605330986548624,2025-01-28,yfinance
VG,"VENTURE GLOBAL, INC.",CG,The Carlyle Group Inc. - Common Stock,1,True,1/24/2025,55.31289573804056,55.74145002174688,55.35185623168945,1172400,2178160.0,0.5382524699746575,-0.0029845436320819624,0.007747818623272468,-0.006989301317160387,-0.002282280374348439,2025-01-24,yfinance
VG,"VENTURE GLOBAL, INC.",BG,Bunge Limited Common Shares,1,True,1/24/2025,76.17724408370282,76.21589400312492,74.58297729492188,1237800,1412580.0,0.876268954678673,0.0021609315002523934,0.0005073683077800856,-0.021424884265427498,-0.01881267957379847,2025-01-24,yfinance
VG,"VENTURE GLOBAL, INC.",FG,"F&G Annuities & Life, Inc. Common Stock",1,True,1/24/2025,41.89243666067426,42.22375636992754,41.90217971801758,38100,68560.0,0.5557176196032673,-0.005091215767879218,0.007908819244317345,-0.007616012395784776,-0.004859826665004537,2025-01-24,yfinance
VG,"VENTURE GLOBAL, INC.",VB,Vanguard Small-Cap ETF,1,True,1/24/2025,248.90528336584774,249.53636141540517,248.2939453125,467200,736400.0,0.6344378055404671,0.0011104375636967227,0.0025354144396760553,-0.004978898048597044,-0.0013483969689022995,2025-01-24,yfinance
VG,"VENTURE GLOBAL, INC.",VT,Vanguard Total World Stock Index ETF,1,True,1/24/2025,119.74403527436564,119.98921143483003,119.54789733886719,1365700,2242360.0,0.609045826718279,0.0017228123799369892,0.002047502073089635,-0.003677948131216194,8.20137889113145e-05,2025-01-24,yfinance
VG,"VENTURE GLOBAL, INC.",VV,Vanguard Large-Cap ETF,1,True,1/24/2025,277.9366342316793,278.2825113878106,277.0471496582031,151300,224400.0,0.6742424242424242,-0.00017777595135171455,0.0012444460842213686,-0.004439235952869058,-0.0033775212708859665,2025-01-24,yfinance
DXST,DECENT HOLDING INC.,RXST,"RxSight, Inc. - Common Stock",1,True,1/22/2025,30.670000076293945,32.36000061035156,31.90999984741211,606900,658640.0,0.9214441880238067,-0.009686769251272957,0.05510272350354135,-0.013906080174655604,0.030351971420686536,2025-01-22,yfinance
DGNX,DIGINEX LTD,CGNX,Cognex Corporation - Common Stock,1,True,1/22/2025,40.79317750379129,40.83282192685909,40.0201301574707,1341000,1263020.0,1.0617409067156498,0.00341302949006605,0.000971839545083588,-0.01990290484561913,-0.015602056540893562,2025-01-22,yfinance
DGNX,DIGINEX LTD,FGNX,FG Nexus Inc. - Common Stock,1,True,1/22/2025,21.799999237060547,22.989999771118164,21.68000030517578,59700,70580.0,0.8458486823462738,-0.011337868873020747,0.05458718237175836,-0.056981273553038767,-0.016779997491468832,2025-01-22,yfinance
DGNX,DIGINEX LTD,RGNX,REGENXBIO Inc. - Common Stock,1,True,1/22/2025,7.53000020980835,7.860000133514404,7.849999904632568,1025500,1620120.0,0.6329778041132755,-0.005284010692994293,0.043824689842133974,-0.0012722937292578116,0.03698807485096005,2025-01-22,yfinance
PCLA,PICOCELA INC.,PVLA,"Palvella Therapeutics, Inc. - Common Stock",1,True,1/16/2025,13.357999801635742,13.625,13.220000267028809,32200,28140.0,1.144278606965174,0.004360872937526948,0.019988037305672255,-0.02972475104375717,-0.006015031771336723,2025-01-16,yfinance
UFG,UNI-FUELS HOLDINGS LTD,URG,Ur Energy Inc Common Shares (Canada),1,True,1/14/2025,1.1299999952316284,1.149999976158142,1.1100000143051147,4067100,2670020.0,1.5232470168762782,0.0,0.017699098239742965,-0.034782576245485725,-0.017699098239742965,2025-01-14,yfinance
UFG,UNI-FUELS HOLDINGS LTD,UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,1,True,1/14/2025,30.088173488029135,30.267100295741088,30.238849639892578,248600,312600.0,0.7952655150351887,0.007251010049212938,0.005946748737777012,-0.0009333783405899899,0.012295141631848375,2025-01-14,yfinance
MASK,3 E NETWORK TECHNOLOGY GROUP LTD,MASI,Masimo Corporation - Common Stock,1,True,1/08/2025,165.69000244140625,169.66000366210938,168.8000030517578,634300,420120.0,1.5098067218889841,0.0008456622595450383,0.023960415005166383,-0.005068964940401146,0.019631530897549515,2025-01-08,yfinance
ZYBT,ZHENGYE BIOTECHNOLOGY HOLDING LTD,SYBT,"Stock Yards Bancorp, Inc. - Common Stock",1,True,1/07/2025,69.12971394222086,69.65051941197503,68.54012298583984,120500,97160.0,1.2402223137093453,0.0021368741293510273,0.007533742584114534,-0.01594239979126805,-0.00641011390731934,2025-01-07,yfinance
STAK,STAK INC.,STAI,ScanTech AI Systems Inc. - Common stock,1,True,2/26/2025,48.599998474121094,54.959999084472656,50.20000076293945,142025,1004050.0,0.14145211891838055,-0.0544747659267688,0.13086421419824087,-0.08660841340657885,-0.023346317652058357,2025-02-26,yfinance
BMGL,BASEL MEDICAL GROUP LTD,BMBL,Bumble Inc. - common stock,1,True,2/25/2025,5.480000019073486,5.539999961853027,5.480000019073486,3133700,10169460.0,0.3081481219258446,-0.009041625467966503,0.010948894629691135,-0.010830314655719266,-0.009041625467966503,2025-02-25,yfinance
