Target,Candidate,Overall_Corr,Best_Time,Best_Time_Corr,Correlation_Lift,General_Corr_At_Best_Time,Distance,Target_Name,Candidate_Name,Buying_Pressure_Corr_All
AAL,RAL,0.12840679781710876,16:00:00,0.2635466014446868,0.13513980362757802,0.1507963359638813,1,"American Airlines Group, Inc. - Common Stock",Ralliant Corporation Common Stock,
AAL,TAL,0.14314728755797726,20:30:00,0.46119277558260363,0.3180454880246264,0.19873835285536345,1,"American Airlines Group, Inc. - Common Stock",TAL Education Group American Depositary Shares,
AAL,VAL,0.06311601575477481,14:30:00,0.18164857836274975,0.11853256260797494,0.12919423257263277,1,"American Airlines Group, Inc. - Common Stock",Valaris Limited Common Shares,
AAL,WAL,0.1693979157681149,16:30:00,0.3322024261670925,0.16280451039897761,0.32948535130311296,1,"American Airlines Group, Inc. - Common Stock",Western Alliance Bancorporation Common Stock (DE),
OPEN,OGEN,0.04877416348319737,16:00:00,0.37728149334990935,0.328507329866712,0.014057919473695914,1,Opendoor Technologies Inc  - Common Stock,Oragenics Inc. Common Stock,
OPEN,PEN,-0.04677826153041366,16:00:00,0.17614971169358315,0.22292797322399682,0.20216194330557444,1,Opendoor Technologies Inc  - Common Stock,"Penumbra, Inc. Common Stock",
TSLS,SLS,-0.22931849984730482,16:00:00,0.2267664520237271,0.45608495187103193,0.02293019604692413,1,Direxion Daily TSLA Bear 1X Shares,"SELLAS Life Sciences Group, Inc.  - Common Stock",
TSLS,TLS,-0.005185761827444634,18:30:00,0.15524007321409722,0.16042583504154184,0.06262078182694102,1,Direxion Daily TSLA Bear 1X Shares,Telos Corporation - Common Stock,
TSLS,TPLS,0.23726235198169288,N/A,0.0,,,1,Direxion Daily TSLA Bear 1X Shares,Thornburg Core Plus Bond ETF,-0.5392363883799673
TSLS,TSLA,-0.736877877940509,18:00:00,-0.08430506474963881,0.6525728131908701,-0.427950602783691,1,Direxion Daily TSLA Bear 1X Shares,"Tesla, Inc.  - Common Stock",
TSLS,TGLS,0.06474507128661693,20:30:00,0.20746671369333106,0.14272164240671414,0.09954072968886624,1,Direxion Daily TSLA Bear 1X Shares,Tecnoglass Inc. Ordinary Shares,
TSLS,TSLX,0.049385709668486204,20:00:00,0.45618821359742323,0.406802503928937,0.22625767974461067,1,Direxion Daily TSLA Bear 1X Shares,"Sixth Street Specialty Lending, Inc. Common Stock",
IBIT,IBIO,0.14399578666784246,14:30:00,0.5677952578371189,0.42379947116927646,0.2956692003951056,1,iShares Bitcoin Trust ETF,"iBio, Inc. - Common Stock",
IBIT,ILIT,0.2705894425993367,14:30:00,0.956044878290081,0.6854554356907443,0.4819559020169309,1,iShares Bitcoin Trust ETF,iShares Lithium Miners and Producers ETF,
IBIT,XBIT,-0.0591467538515862,16:00:00,-0.11076860762824604,-0.05162185377665984,-0.03516695546142526,1,iShares Bitcoin Trust ETF,XBiotech Inc. - Common Stock,
IBIT,BIT,-0.24655150790800048,17:00:00,0.4244593584901774,0.6710108663981779,0.3515507832760839,1,iShares Bitcoin Trust ETF,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,
IBIT,EBIT,0.4482174202585743,N/A,0.0,,,1,iShares Bitcoin Trust ETF,Harbor AlphaEdge Small Cap Earners ETF,-0.11659233755095803
RIVN,FIVN,0.1255225926470393,18:00:00,0.4007620265324182,0.2752394338853789,0.06683040417826357,1,"Rivian Automotive, Inc. - Class A Common Stock","Five9, Inc. - Common Stock",
RIVN,LIVN,0.12957533159909224,14:30:00,0.5021555747847237,0.3725802431856315,0.21464635417869166,1,"Rivian Automotive, Inc. - Class A Common Stock",LivaNova PLC - Ordinary Shares,
RIVN,DIVN,-0.02728370274598488,N/A,0.0,,,1,"Rivian Automotive, Inc. - Class A Common Stock",Horizon Dividend Income ETF,0.1581338445583314
DUST,DTST,0.028539887080953688,20:30:00,0.036952804732172516,0.008412917651218828,0.2024674856788348,1,Direxion Daily Gold Miners Index Bear 2X Shares,Data Storage Corporation - Common Stock,
DUST,DUOT,0.0295045423344465,16:30:00,0.19846788533399456,0.16896334299954807,-0.2802552111594177,1,Direxion Daily Gold Miners Index Bear 2X Shares,"Duos Technologies Group, Inc. - Common Stock",
DUST,DXST,0.16563554068312772,N/A,0.0,,,1,Direxion Daily Gold Miners Index Bear 2X Shares,Decent Holding Inc. - Class A Ordinary Shares,-0.20901343768406844
DUST,OUST,-0.17036785921166953,20:00:00,0.3695734914750105,0.53994135068668,-0.004815003692255597,1,Direxion Daily Gold Miners Index Bear 2X Shares,"Ouster, Inc. - Common Stock",
DUST,DPST,-0.21022701207324024,17:30:00,0.4407373969959476,0.6509644090691878,-0.052093254151486766,1,Direxion Daily Gold Miners Index Bear 2X Shares,Direxion Daily Regional Banks Bull 3X Shares,
DUST,MUST,-0.07442068810209197,16:30:00,0.5849322870170587,0.6593529751191507,0.4272026626125214,1,Direxion Daily Gold Miners Index Bear 2X Shares,Columbia Multi-Sector Municipal Income ETF,
DUST,UST,-0.2693222808195546,N/A,0.0,,,1,Direxion Daily Gold Miners Index Bear 2X Shares,ProShares Ultra 7-10 Year Treasury,-0.4905567494460546
BMNR,BANR,-0.002245921836762012,17:00:00,0.34374617977066557,0.3459921016074276,0.25651124817949733,1,"BitMine Immersion Technologies, Inc. Common Stock",Banner Corporation - Common Stock,
BMNR,BMR,0.05754574507857874,15:00:00,0.3273734624265928,0.2698277173480141,0.25723685422899967,1,"BitMine Immersion Technologies, Inc. Common Stock",Beamr Imaging Ltd. - Ordinary Share,
BMNR,BMRN,-0.053809088442846556,18:30:00,0.24674687987460153,0.3005559683174481,0.190166896118525,1,"BitMine Immersion Technologies, Inc. Common Stock",BioMarin Pharmaceutical Inc. - Common Stock,
BMNR,BNR,-0.15184129463173382,15:00:00,-0.0029947624342146965,0.14884653219751912,-0.07253457319659745,1,"BitMine Immersion Technologies, Inc. Common Stock",Burning Rock Biotech Limited - American Depositary Shares,
BMNR,LMNR,0.009078615297721946,18:00:00,0.5093260984029653,0.5002474831052434,0.3069551162393624,1,"BitMine Immersion Technologies, Inc. Common Stock",Limoneira Co - Common Stock,
BMNR,MNR,0.07416702230322973,19:00:00,0.29197860064854075,0.217811578345311,0.007339220586705734,1,"BitMine Immersion Technologies, Inc. Common Stock",Mach Natural Resources LP Common Units representing Limited Partner Interests,
QQQ,GQQQ,0.8688036239692136,N/A,0.0,,,1,"Invesco QQQ Trust, Series 1",Astoria US Quality Growth Kings ETF,0.8920473464863325
QQQ,IQQQ,0.5704347379859326,14:30:00,0.7327498535915664,0.16231511560563383,0.6895263897263398,1,"Invesco QQQ Trust, Series 1",ProShares Nasdaq-100 High Income ETF,
QQQ,KQQQ,0.40025023887547095,17:00:00,0.7649212699315837,0.36467103105611276,0.4536171838375334,1,"Invesco QQQ Trust, Series 1",Kurv Technology Titans Select ETF,
QQQ,MQQQ,0.7410927448326102,N/A,0.0,,,1,"Invesco QQQ Trust, Series 1",Tradr 2X Long Innovation 100 Monthly ETF,0.7255498774414404
QQQ,QXQ,-0.33802769658601545,14:30:00,0.31950274811761475,0.6575304447036302,0.3889834108827102,1,"Invesco QQQ Trust, Series 1",SGI Enhanced Nasdaq-100 ETF,
QQQ,YQQQ,-0.42257317609909567,17:00:00,-0.5672012799684693,-0.14462810386937358,-0.4177124063571595,1,"Invesco QQQ Trust, Series 1",YieldMax Short N100 Option Income Strategy ETF,
QQQ,CQQQ,-0.26021615022885697,16:00:00,0.41289485666825465,0.6731110068971116,0.36908389419160004,1,"Invesco QQQ Trust, Series 1",Invesco China Technology ETF,
TRIB,TRIN,0.2585162744663386,14:30:00,0.6570381936427095,0.3985219191763709,0.40393771723578864,1,Trinity Biotech plc - American Depositary Shares,Trinity Capital Inc. - Common Stock,
TRIB,TRIP,0.4374297222289224,14:30:00,0.8164367628299665,0.37900704060104407,0.5829242740786738,1,Trinity Biotech plc - American Depositary Shares,"TripAdvisor, Inc. - Common Stock",
TRIB,TRMB,0.037091253404607595,17:30:00,0.30914251355765027,0.27205126015304265,-0.07902309312177741,1,Trinity Biotech plc - American Depositary Shares,Trimble Inc. - Common Stock,
NFLX,FLX,0.03307139309471707,19:30:00,0.33716880770926133,0.30409741461454426,0.02736866539772609,1,"Netflix, Inc. - Common Stock",BingEx Limited - American Depositary Shares,
NFLX,MFLX,0.2101030457390505,N/A,0.0,,,1,"Netflix, Inc. - Common Stock",First Trust Flexible Municipal High Income ETF,0.9878958957230186
NFLX,OFLX,-0.02053564486613306,17:30:00,0.3242621154985802,0.34479776036471327,0.70678135007538,1,"Netflix, Inc. - Common Stock","Omega Flex, Inc. - Common Stock",
NFLX,JFLX,0.06705823792216117,18:30:00,0.6557513070634301,0.588693069141269,0.18600554681627574,1,"Netflix, Inc. - Common Stock",JPMorgan Flexible Debt ETF,
NFLX,XFLX,0.13561281129883643,N/A,0.0,,,1,"Netflix, Inc. - Common Stock",FundX Flexible ETF,-0.5223169664104133
CGC,BGC,0.0451981002275501,20:00:00,0.3144173621571926,0.2692192619296425,0.14483296529675962,1,Canopy Growth Corporation - Common Shares,"BGC Group, Inc. - Class A Common Stock",
CGC,CAC,0.0469254746492883,16:30:00,0.2720984119806756,0.22517293733138727,-0.00220820241145183,1,Canopy Growth Corporation - Common Shares,Camden National Corporation - Common Stock,
CGC,CBC,0.03605108109651413,18:00:00,0.5908335251293291,0.554782444032815,0.24208783123439687,1,Canopy Growth Corporation - Common Shares,"Central Bancompany, Inc. - Class A Common Stock",
CGC,CCC,0.010416789050484314,18:30:00,0.16292455959345786,0.15250777054297354,-0.03687184184225416,1,Canopy Growth Corporation - Common Shares,CCC Intelligent Solutions Holdings Inc. - Common Stock,
CGC,CCG,-0.07603847966238703,N/A,0.0,,,1,Canopy Growth Corporation - Common Shares,Cheche Group Inc. - Class A Ordinary Shares,-0.09915481762848288
CGC,CDC,-0.04181373334579223,N/A,0.0,,,1,Canopy Growth Corporation - Common Shares,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,-0.19384148903339238
CGC,CG,-0.0066050571319409175,14:30:00,0.24157290119038874,0.24817795832232967,-0.026851036597353772,1,Canopy Growth Corporation - Common Shares,The Carlyle Group Inc. - Common Stock,
CGC,PGC,-0.17758357584311857,19:00:00,-0.01809857209524807,0.1594850037478705,0.6158480146707461,1,Canopy Growth Corporation - Common Shares,Peapack-Gladstone Financial Corporation - Common Stock,
CGC,RGC,0.01931441498922876,17:00:00,0.48271314149717015,0.4633987265079414,0.08568322871288953,1,Canopy Growth Corporation - Common Shares,Regencell Bioscience Holdings Limited - Ordinary Shares,
CGC,SGC,-0.17475850694322775,20:00:00,0.5215643849192432,0.6963228918624709,-0.16766206669686906,1,Canopy Growth Corporation - Common Shares,"Superior Group of Companies, Inc. - Common Stock",
CGC,CC,0.027774510341059048,19:00:00,0.22589655013529772,0.19812203979423867,-0.09003039535304865,1,Canopy Growth Corporation - Common Shares,Chemours Company (The) Common Stock,
CGC,CMC,-0.00611377792523778,14:30:00,0.4471290334210823,0.45324281134632005,-0.06225652969296648,1,Canopy Growth Corporation - Common Shares,Commercial Metals Company Common Stock,
CGC,CNC,0.0593420893463089,18:30:00,0.5543173530728284,0.49497526372651945,0.19646989030276252,1,Canopy Growth Corporation - Common Shares,Centene Corporation Common Stock,
CGC,CRC,-0.044667382313067126,14:30:00,0.18840508247109738,0.23307246478416452,-0.11372311026530221,1,Canopy Growth Corporation - Common Shares,California Resources Corporation Common Stock,
CGC,GCC,-0.10516704610330331,N/A,0.0,,,1,Canopy Growth Corporation - Common Shares,WisdomTree EnhancedContinuous Commodity Index Fund,0.16070593321963597
CGC,IGC,0.08676182148021304,14:30:00,0.3161083625596748,0.22934654107946173,0.20383993834542796,1,Canopy Growth Corporation - Common Shares,"IGC Pharma, Inc. Common Stock",
CGC,KGC,-0.03297813271182091,15:00:00,0.30347665690711884,0.33645478961893976,0.1235125421402956,1,Canopy Growth Corporation - Common Shares,Kinross Gold Corporation Common Stock,
CGC,MGC,-0.039524934479596575,14:30:00,0.59933224134261,0.6388571758222066,-0.07330224705259936,1,Canopy Growth Corporation - Common Shares,Vanguard Mega Cap ETF,
PLTR,DLTR,-0.024237585788634254,20:30:00,0.24784699099164548,0.27208457678027975,-0.011733047814886006,1,Palantir Technologies Inc. - Class A Common Stock,"Dollar Tree, Inc. - Common Stock",
PLTR,KLTR,0.023643479681941908,15:00:00,0.3095682123226958,0.2859247326407539,0.12459068853759035,1,Palantir Technologies Inc. - Class A Common Stock,"Kaltura, Inc. - Common Stock",
PLTR,PLMR,0.08459056363547472,16:00:00,0.5101764795907452,0.42558591595527046,0.10073883101643763,1,Palantir Technologies Inc. - Class A Common Stock,"Palomar Holdings, Inc. - Common stock",
PLTR,PLTK,-0.11740651521622249,18:00:00,0.3739636319871479,0.49137014720337036,0.12206091463139472,1,Palantir Technologies Inc. - Class A Common Stock,Playtika Holding Corp. - Common Stock,
PLTR,PLUR,-0.11859761859673787,15:30:00,-0.4085426998785364,-0.2899450812817985,-0.17157226220342198,1,Palantir Technologies Inc. - Class A Common Stock,Pluri Inc. - Common Stock,
PLTR,PMTR,-0.06479693359842367,N/A,0.0,,,1,Palantir Technologies Inc. - Class A Common Stock,Perimeter Acquisition Corp. I - Class A Ordinary Shares,0.10089309774538843
PLTR,PSTR,-0.2688984623858712,N/A,0.0,,,1,Palantir Technologies Inc. - Class A Common Stock,PeakShares Sector Rotation ETF,-0.3611432226426566
PLTR,FLTR,0.01541003390525459,14:30:00,0.23405275335399206,0.21864271944873748,0.1575549536558165,1,Palantir Technologies Inc. - Class A Common Stock,VanEck IG Floating Rate ETF,
PLTR,GLTR,0.21392702450045473,14:30:00,0.46913263529484106,0.2552056107943863,0.3227130011396647,1,Palantir Technologies Inc. - Class A Common Stock,abrdn Physical Precious Metals Basket Shares ETF,
AMZN,ALZN,0.06736508942198083,15:00:00,0.58119999252669,0.5138349031047091,0.2843366692613998,1,"Amazon.com, Inc. - Common Stock","Alzamend Neuro, Inc. - Common Stock",
AMZN,AMGN,-0.06606788147956354,15:00:00,0.2729276645922606,0.33899554607182414,0.11560628838651396,1,"Amazon.com, Inc. - Common Stock",Amgen Inc. - Common Stock,
AMZN,AZN,0.19717285786801622,14:30:00,0.49959361333167424,0.302420755463658,0.28797538693182856,1,"Amazon.com, Inc. - Common Stock",AstraZeneca PLC - American Depositary Shares,
AMZN,AIZN,0.00553301700192105,N/A,0.0,,,1,"Amazon.com, Inc. - Common Stock","Assurant, Inc. 5.25% Subordinated Notes due 2061",-0.10897023276658081
AMZN,AMN,0.012587916681002953,19:00:00,0.17866623897607004,0.16607832229506708,-0.049326292445264146,1,"Amazon.com, Inc. - Common Stock",AMN Healthcare Services Inc,
AMZN,AMZE,-0.06954171205068288,18:30:00,0.15561868853698155,0.22516040058766443,0.009672600274166318,1,"Amazon.com, Inc. - Common Stock","Amaze Holdings, Inc. Common Stock",
RGTI,RGTIW,0.703455723817767,15:00:00,0.678977483419908,-0.024478240397858952,0.7411505196477957,1,"Rigetti Computing, Inc.  - Common stock","Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",
RGTI,RMTI,0.014104559516574617,20:00:00,0.27762733031958264,0.263522770803008,0.20045912075891814,1,"Rigetti Computing, Inc.  - Common stock","Rockwell Medical, Inc. - Common Stock",
NVD,NVDA,-0.8874975443726094,19:30:00,-0.25137587273804196,0.6361216716345675,-0.46878744240767767,1,GraniteShares 2x Short NVDA Daily ETF,NVIDIA Corporation - Common Stock,
NVD,AVD,-0.12286294380836209,17:00:00,0.2723113028934031,0.3951742467017652,0.129066053277421,1,GraniteShares 2x Short NVDA Daily ETF,American Vanguard Corporation Common Stock ($0.10 Par Value),
NVD,FVD,0.22400782724529364,19:30:00,0.2888913048662987,0.06488347762100508,0.18879730642317957,1,GraniteShares 2x Short NVDA Daily ETF,First Trust VL Dividend,
NVD,NAD,0.012657563016954752,14:30:00,0.5400887191946742,0.5274311561777194,0.07747323553708536,1,GraniteShares 2x Short NVDA Daily ETF,Nuveen Quality Municipal Income Fund Common Stock,
NVD,NGD,-0.39013460134438543,19:00:00,0.1807137641188917,0.5708483654632771,-0.0556249520235448,1,GraniteShares 2x Short NVDA Daily ETF,New Gold Inc.,
NVD,NVO,-0.05203216040914096,14:30:00,0.5609767425303915,0.6130089029395325,-0.07010970569348322,1,GraniteShares 2x Short NVDA Daily ETF,Novo Nordisk A/S Common Stock,
NVD,NVR,-0.13199291061898644,18:30:00,0.35653459267443044,0.4885275032934169,0.022557385921391115,1,GraniteShares 2x Short NVDA Daily ETF,"NVR, Inc. Common Stock",
NVD,NVS,-0.06634327219209335,15:30:00,0.2862769482406361,0.35262022043272945,-0.00747244771600675,1,GraniteShares 2x Short NVDA Daily ETF,Novartis AG Common Stock,
HIHO,HIPO,-0.1109818243740362,15:30:00,0.3791893507131621,0.4901711750871983,0.25177789531829703,1,Highway Holdings Limited - Common Stock,Hippo Holdings Inc. Common Stock,
BITO,BITF,0.29158378496781934,16:00:00,0.39741210531808757,0.10582832035026823,0.4010790368095151,1,ProShares Bitcoin ETF,Bitfarms Ltd. - Common Stock,
BITO,IBTO,-0.015680056970363385,15:00:00,0.5124325042120619,0.5281125611824252,0.022402635238575625,1,ProShares Bitcoin ETF,iShares iBonds Dec 2033 Term Treasury ETF,
BITO,NITO,-0.08063728050022309,N/A,0.0,,,1,ProShares Bitcoin ETF,"N2OFF, Inc. - Common Stock",-0.40272653241664935
BITO,BIO,0.045572433241436214,20:30:00,0.2745128291136143,0.22894039587217807,0.19526330618884957,1,ProShares Bitcoin ETF,"Bio-Rad Laboratories, Inc. Class A Common Stock",
BITO,BTO,0.23377810814895733,16:00:00,0.2665579800425888,0.03277987189363146,0.12553347120748204,1,ProShares Bitcoin ETF,John Hancock Financial Opportunities Fund Common Stock,
MARA,MAMA,0.02892725835363139,18:00:00,0.36880809889008903,0.3398808405364576,0.1410870663119843,1,"MARA Holdings, Inc. - Common Stock","Mama's Creations, Inc. - Common Stock",
MARA,MAR,0.060623461234138365,15:30:00,0.2724838081990236,0.21186034696488526,0.23239409850005255,1,"MARA Holdings, Inc. - Common Stock",Marriott International - Class A Common Stock,
MARA,MIRA,0.02640887775314798,20:00:00,0.46774818114933026,0.44133930339618227,0.07835164247573276,1,"MARA Holdings, Inc. - Common Stock","MIRA Pharmaceuticals, Inc. - Common Stock",
MARA,TARA,-0.017540599502674843,19:00:00,0.37190063657432415,0.389441236076999,0.17250335183114093,1,"MARA Holdings, Inc. - Common Stock","Protara Therapeutics, Inc.  - Common Stock",
MARA,GARA,0.33819592801138143,N/A,0.0,,,1,"MARA Holdings, Inc. - Common Stock",Guinness Atkinson Real Assets Income ETF,
MARA,MAA,-0.1666699186422318,18:30:00,0.1510515286454786,0.3177214472877104,0.11141907286102382,1,"MARA Holdings, Inc. - Common Stock","Mid-America Apartment Communities, Inc. Common Stock",
MARA,MAIA,-0.029953546516270243,14:30:00,0.5147791966506065,0.5447327431668767,-0.07231042068427318,1,"MARA Holdings, Inc. - Common Stock","MAIA Biotechnology, Inc. Common Stock",
MARA,MTRA,-0.14775820068652193,N/A,0.0,,,1,"MARA Holdings, Inc. - Common Stock",Invesco International Growth Focus ETF,0.5640063469963046
CMCSA,CMCSV,0.8513868480579944,N/A,0.0,,,1,Comcast Corporation - Class A Common Stock,Comcast Corporation - Class A Common Stock Ex-Distribution When Issued,
ABEV,ABEO,-0.009385352790175697,19:00:00,0.39444566655176133,0.40383101934193705,0.06545550217771828,1,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),Abeona Therapeutics Inc. - Common Stock,
ABEV,ABVE,-0.14023012327463627,20:00:00,0.42272058996588696,0.5629507132405233,0.20130694034879384,1,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),Above Food Ingredients Inc. - Common Stock,
ABEV,ABBV,0.06755811300718534,18:30:00,0.5022506338459631,0.4346925208387778,0.021044055846602128,1,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),AbbVie Inc. Common Stock,
ABEV,SBEV,0.12229920200461294,14:30:00,-0.2641074059471204,-0.3864066079517333,0.30825451423995,1,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),"Splash Beverage Group, Inc. (NV) Common Stock",
BITF,BIAF,-0.05148154852836999,16:00:00,0.2161259908430699,0.2676075393714399,-0.07164964991977055,1,Bitfarms Ltd. - Common Stock,"bioAffinity Technologies, Inc. - Common Stock",
BITF,BTF,0.35929022474905925,14:30:00,0.6686156556471208,0.3093254308980615,0.418204726024386,1,Bitfarms Ltd. - Common Stock,CoinShares Bitcoin and Ether ETF,
BAC,BFC,0.012895208595940276,20:30:00,0.35314487418927987,0.3402496655933396,0.28153680660669983,1,Bank of America Corporation Common Stock,Bank First Corporation - Common Stock,
BAC,BGC,0.03847081267704257,20:00:00,0.2737749696136895,0.23530415693664697,0.04749402926595728,1,Bank of America Corporation Common Stock,"BGC Group, Inc. - Class A Common Stock",
BAC,BNC,0.034906976457867535,20:00:00,0.5584247771271567,0.5235178006692891,0.05216622321023254,1,Bank of America Corporation Common Stock,CEA Industries Inc. - Common Stock,
BAC,BVC,0.0054318185341226104,N/A,0.0,,,1,Bank of America Corporation Common Stock,BitVentures Limited - American Depositary Shares,-0.2264343494706896
BAC,CAC,0.22495602766105846,16:30:00,0.4573299183079602,0.23237389064690175,0.7083905720141808,1,Bank of America Corporation Common Stock,Camden National Corporation - Common Stock,
BAC,IAC,0.07835161154119262,17:30:00,0.3188816708565353,0.24053005931534266,0.12469316597753585,1,Bank of America Corporation Common Stock,IAC Inc. - Common Stock,
BAC,SBAC,-0.03811012248637549,17:30:00,0.24382489737183496,0.28193501985821046,0.26257191755666676,1,Bank of America Corporation Common Stock,SBA Communications Corporation - Class A Common Stock,
BAC,BA,0.12812282895385,14:30:00,0.2788841034766234,0.1507612745227734,0.16508005755489633,1,Bank of America Corporation Common Stock,Boeing Company (The) Common Stock,
BAC,BAH,0.07655944251225238,14:30:00,0.31290627027031576,0.23634682775806337,0.08416785504486506,1,Bank of America Corporation Common Stock,Booz Allen Hamilton Holding Corporation Common Stock,
BAC,BAK,0.061416415569290714,18:30:00,0.30132454494186756,0.23990812937257683,-0.12152584233036864,1,Bank of America Corporation Common Stock,Braskem SA ADR,
BAC,BANC,0.2805560731875041,19:00:00,0.47224768132121736,0.19169160813371328,0.20029176630909715,1,Bank of America Corporation Common Stock,"Banc of California, Inc. Common Stock",
BAC,BAP,0.12959106952513394,14:30:00,0.43023484411189794,0.300643774586764,0.25697668280308456,1,Bank of America Corporation Common Stock,Credicorp Ltd. Common Stock,
BAC,BAX,0.034390517135183866,15:30:00,0.1901906851794145,0.15580016804423064,0.181533667651485,1,Bank of America Corporation Common Stock,Baxter International Inc. Common Stock,
BAC,BBC,0.04685080096714266,16:00:00,0.60878296895734,0.5619321679901973,0.6521527187154639,1,Bank of America Corporation Common Stock,Virtus LifeSci Biotech Clinical Trials ETF,
BAC,BC,0.024754609290847388,17:00:00,0.299003062963448,0.2742484536726006,0.20162041035340217,1,Bank of America Corporation Common Stock,Brunswick Corporation Common Stock,
BAC,BCC,-0.0012063119534999086,20:00:00,0.2548816939913968,0.2560880059448967,0.04007955416132356,1,Bank of America Corporation Common Stock,"Boise Cascade, L.L.C. Common Stock",
BAC,BDC,0.2313374353245094,16:00:00,0.46342234104760893,0.23208490572309953,0.4248838998182791,1,Bank of America Corporation Common Stock,Belden Inc Common Stock,
BAC,BHC,0.07378861291160206,18:30:00,0.3453629754811117,0.2715743625695097,0.16431457998705354,1,Bank of America Corporation Common Stock,Bausch Health Companies Inc. Common Stock,
BAC,BOC,-0.013136538350932174,17:30:00,0.19268602166777754,0.20582256001870972,0.36955405045898865,1,Bank of America Corporation Common Stock,Boston Omaha Corporation Class A Common Stock,
BAC,BRC,0.014572068625779363,18:30:00,0.6181390688379627,0.6035670002121833,0.334136187097524,1,Bank of America Corporation Common Stock,Brady Corporation Common Stock,
BAC,BSAC,0.07193397190732219,18:00:00,0.4904447901653249,0.4185108182580027,0.2784330703038926,1,Bank of America Corporation Common Stock,Banco Santander - Chile ADS,
BAC,BTC,0.2127791542396284,14:30:00,0.560693009786173,0.3479138555465446,0.3621381308327119,1,Bank of America Corporation Common Stock,Grayscale Bitcoin Mini Trust (BTC),
BAC,BXC,-0.12285491548987731,18:00:00,0.6443758767357197,0.767230792225597,0.40963145057595046,1,Bank of America Corporation Common Stock,Bluelinx Holdings Inc. Common Stock,
BAC,DAC,-0.04230166852405687,16:30:00,0.7526952824943866,0.7949969510184434,0.44351666364304376,1,Bank of America Corporation Common Stock,Danaos Corporation Common Stock,
BAC,LAC,0.13981990278537357,14:30:00,0.31152279092120116,0.1717028881358276,0.21663553002301675,1,Bank of America Corporation Common Stock,Lithium Americas Corp. Common Shares,
BAC,MAC,0.03181617882019864,15:30:00,0.27562873519824943,0.2438125563780508,0.38791208577592245,1,Bank of America Corporation Common Stock,Macerich Company (The) Common Stock,
BAC,NAC,0.06808436125182267,17:30:00,0.2522925540242787,0.18420819277245604,0.08556110085493651,1,Bank of America Corporation Common Stock,Nuveen California Quality Municipal Income Fund,
BAC,PAC,-0.12313413163385842,20:00:00,0.47989491495022485,0.6030290465840833,0.20453423033906867,1,Bank of America Corporation Common Stock,"Grupo Aeroportuario Del Pacifico, S.A. B. de C.V. Grupo Aeroportuario Del Pacifico, S.A. de C.V. (each representing 10 Series B shares)",
BAC,RAC,0.03279446815469948,N/A,0.0,,,1,Bank of America Corporation Common Stock,Rithm Acquisition Corp. Class A Ordinary Shares,0.12476711505385141
BAC,TAC,0.013972391657055473,19:00:00,0.30233095107871144,0.28835855942165595,0.1396257189755287,1,Bank of America Corporation Common Stock,TransAlta Corporation Ordinary Shares,
BAC,VAC,0.12126340407916025,17:00:00,0.2515311258441876,0.13026772176502732,0.1894809872105468,1,Bank of America Corporation Common Stock,Marriott Vacations Worldwide Corporation Common Stock,
MU,BU,0.3445198701455272,N/A,0.0,,,1,"Micron Technology, Inc. - Common Stock",Defiance Daily Target 2X Long BU ETF,0.2404645485583804
MU,EU,0.2306331118054396,14:30:00,0.4581272823702868,0.22749417056484722,0.4381127883511388,1,"Micron Technology, Inc. - Common Stock",enCore Energy Corp. - Common Stock,
MU,MB,-0.41485724729398593,N/A,0.0,,,1,"Micron Technology, Inc. - Common Stock",MasterBeef Group - Ordinary Shares,-0.7855741601526447
MU,MQ,-0.13095214706904565,17:00:00,0.17474400971227838,0.305696156781324,0.02024041496277555,1,"Micron Technology, Inc. - Common Stock","Marqeta, Inc. - Class A Common Stock",
MU,AU,0.41205127745254494,14:30:00,0.7895138676249092,0.3774625901723642,0.5933646936480563,1,"Micron Technology, Inc. - Common Stock",AngloGold Ashanti PLC Ordinary Shares,
MU,CMU,-0.358698497669267,20:30:00,0.023787994189269347,0.38248649185853634,0.16971194831204453,1,"Micron Technology, Inc. - Common Stock",MFS Municipal Income Trust Common Stock,
MU,LU,0.0030593778042038197,17:00:00,0.22125128582582543,0.2181919080216216,0.1923409948151884,1,"Micron Technology, Inc. - Common Stock","Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",
MU,M,-0.12417437810968346,15:30:00,0.24219954972464616,0.36637392783432965,0.08150486875146139,1,"Micron Technology, Inc. - Common Stock",Macy's Inc Common Stock,
MU,MA,0.08272979810854723,14:30:00,0.48147282837080013,0.3987430302622529,0.19665283493028196,1,"Micron Technology, Inc. - Common Stock",Mastercard Incorporated Common Stock,
MU,MC,0.10280629280041624,14:30:00,0.24175111622187923,0.13894482342146297,0.14520675741891764,1,"Micron Technology, Inc. - Common Stock",Moelis & Company Class A Common Stock,
